STATEFP,COUNTYFP,TRACTCE,PUMA5CE
36,085,030301,04501
36,085,030302,04501
36,085,031901,04501
36,085,031902,04501
36,085,032300,04501
36,085,990100,04502
36,087,010101,03001
36,087,010102,03001
36,087,010200,03001
36,087,010501,03001
36,087,010503,03001
36,087,010504,03001
36,087,010601,03001
36,087,010602,03001
36,087,010701,03001
36,087,010702,03001
36,087,010703,03001
36,087,010801,03001
36,087,010802,03001
36,087,010803,03001
36,087,010804,03001
36,087,010901,03001
36,087,010902,03001
36,087,011000,03002
36,087,011101,03001
36,087,011102,03002
36,087,011200,03002
36,087,011302,03002
36,087,011303,03002
36,087,011304,03002
36,087,011305,03002
36,087,011401,03001
36,087,011403,03001
36,087,011404,03001
36,087,011405,03001
36,087,011505,03003
36,087,011506,03003
36,087,011507,03003
36,087,011508,03003
36,087,011509,03003
36,087,011510,03003
36,087,011511,03003
36,087,011512,03003
36,087,011601,03003
36,087,011602,03002
36,087,011603,03002
36,087,011700,03003
36,087,011800,03003
36,087,011901,03003
36,087,011902,03003
36,087,012000,03003
36,087,012107,03003
36,087,012108,03003
36,087,012109,03003
36,087,012110,03003
36,087,012111,03003
36,087,012112,03003
36,087,012113,03003
36,087,012114,03003
36,087,012115,03003
36,087,012116,03003
36,087,012203,03003
36,087,012204,03003
36,087,012205,03003
36,087,012206,03003
36,087,012301,03003
36,087,012302,03003
36,087,012401,03003
36,087,012403,03003
36,087,012404,03003
36,087,012503,03002
36,087,012504,03002
36,087,012505,03002
36,087,012506,03002
36,087,012600,03002
36,087,012700,03002
36,087,012800,03002
36,087,013001,03002
36,087,013002,03002
36,087,013003,03002
36,087,013101,03002
36,087,013102,03002
36,087,013200,03002
36,087,013300,03002
36,087,013401,03002
36,087,013402,03002
36,089,490100,00100
36,089,490200,00100
36,089,490300,00100
36,089,490400,00100
36,089,490500,00100
36,089,490600,00100
36,089,490700,00100
36,089,490800,00100
36,089,490900,00100
36,089,491000,00100
36,089,491100,00100
36,089,491200,00100
36,089,491300,00100
36,089,491400,00100
36,089,491500,00100
36,089,491600,00100
36,089,491700,00100
36,089,491800,00100
36,089,491900,00100
36,089,492000,00100
36,089,492100,00100
36,089,492301,00100
36,089,492302,00100
36,089,492401,00100
36,089,492501,00100
36,089,492600,00100
36,089,492700,00100
36,089,492800,00100
36,089,492900,00100
36,089,493000,00100
36,091,060102,01802
36,091,060103,01802
36,091,060104,01802
36,091,060200,01802
36,091,060301,01802
36,091,060400,01802
36,091,060501,01802
36,091,060504,01802
36,091,060505,01802
36,091,060506,01802
36,091,060507,01802
36,091,060601,01802
36,091,060602,01802
36,091,060703,01802
36,091,060704,01802
36,091,060705,01802
36,091,060706,01802
36,091,060800,01802
36,091,060901,01802
36,091,060902,01802
36,091,061001,01801
36,091,061002,01801
36,091,061101,01801
36,091,061102,01801
36,091,061201,01801
36,091,061202,01801
36,091,061301,01801
36,091,061303,01801
36,091,061304,01801
36,091,061305,01801
36,091,061401,01802
36,091,061403,01802
36,091,061404,01802
36,091,061500,01802
36,091,061600,01802
36,091,061701,01801
36,091,061702,01802
36,091,061800,01801
36,091,061904,01801
36,091,061905,01801
36,091,061906,01801
36,091,061907,01801
36,091,062001,01802
36,091,062002,01802
36,091,062100,01802
36,091,062200,01802
36,091,062300,01802
36,091,062404,01801
36,091,062406,01801
36,091,062407,01801
36,091,062408,01801
36,091,062409,01801
36,091,062410,01801
36,091,062501,01801
36,091,062503,01801
36,091,062505,01802
36,091,062506,01801
36,091,062507,01801
36,091,062508,01801
36,091,062509,01801
36,091,062601,01802
36,091,062602,01802
36,091,062700,01801
36,091,062800,01801
36,091,062900,01802
36,093,020101,01700
36,093,020102,01700
36,093,020200,01700
36,093,020300,01700
36,093,020500,01700
36,093,020600,01700
36,093,020700,01700
36,093,020800,01700
36,093,020900,01700
36,093,021001,01700
36,093,021002,01700
36,093,021200,01700
36,093,021400,01700
36,093,021500,01700
36,093,021600,01700
36,093,021700,01700
36,093,021801,01700
36,093,021802,01700
36,093,031901,01700
36,093,031902,01700
36,093,032000,01700
36,093,032101,01700
36,093,032102,01700
36,093,032200,01700
36,093,032300,01700
36,093,032402,01700
36,093,032403,01700
36,093,032404,01700
36,093,032502,01700
36,093,032503,01700
36,093,032504,01700
36,093,032601,01700
36,093,032602,01700
36,093,032700,01700
36,093,032901,01700
36,093,032902,01700
36,093,033002,01700
36,093,033003,01700
36,093,033004,01700
36,093,033101,01700
36,093,033102,01700
36,093,033200,01700
36,093,033300,01700
36,093,033400,01700
36,093,033500,01700
36,095,740100,00403
36,095,740200,00403
36,095,740300,00403
36,095,740400,00403
36,095,740500,00403
36,095,740600,00403
36,095,740700,00403
36,095,740800,00403
36,097,950100,02404
36,097,950200,02404
36,097,950300,02404
36,097,950400,02404
36,097,950500,02404
36,099,950100,00800
36,099,950200,00800
36,099,950300,00800
36,099,950400,00800
36,099,950500,00800
36,099,950600,00800
36,099,950700,00800
36,099,950801,00800
36,099,950802,00800
36,099,950900,00800
36,099,951000,00800
36,101,960100,02404
36,101,960200,02404
36,101,960300,02404
36,101,960400,02404
36,101,960500,02404
36,101,960600,02404
36,101,960700,02404
36,101,960800,02404
36,101,960900,02404
36,101,961000,02404
36,101,961100,02404
36,101,961200,02404
36,101,961300,02404
36,101,961400,02404
36,101,961500,02404
36,101,961600,02404
36,101,961700,02404
36,101,961800,02404
36,101,961900,02404
36,101,962000,02404
36,101,962100,02404
36,101,962200,02404
36,101,962301,02403
36,101,962302,02403
36,101,962400,02403
36,101,962500,02403
36,101,962600,02403
36,101,962700,02403
36,101,962800,02403
36,101,962900,02403
36,101,963000,02404
36,103,110101,03301
36,103,110103,03301
36,103,110104,03301
36,103,110200,03301
36,103,110300,03301
36,103,110401,03301
36,103,110402,03301
36,103,110501,03301
36,103,110502,03301
36,103,110601,03301
36,103,110602,03301
36,103,110801,03301
36,103,110803,03301
36,103,110901,03301
36,103,110902,03301
36,103,111001,03301
36,103,111002,03301
36,103,111101,03301
36,103,111102,03301
36,103,111103,03301
36,103,111201,03301
36,103,111202,03301
36,103,111300,03301
36,103,111401,03301
36,103,111402,03301
36,103,111503,03302
36,103,111504,03302
36,103,111506,03302
36,103,111507,03302
36,103,111508,03301
36,103,111601,03301
36,103,111602,03301
36,103,111701,03302
36,103,111703,03302
36,103,111704,03302
36,103,111801,03302
36,103,111802,03302
36,103,111803,03302
36,103,111804,03302
36,103,111900,03302
36,103,112001,03302
36,103,112002,03302
36,103,112102,03302
36,103,112103,03302
36,103,112104,03302
36,103,112204,03302
36,103,112211,03302
36,103,112212,03302
36,103,112213,03302
36,103,112215,03302
36,103,112216,03302
36,103,112217,03302
36,103,112218,03302
36,103,112219,03302
36,103,112220,03302
36,103,122300,03313
36,103,122405,03313
36,103,122406,03313
36,103,122407,03313
36,103,122408,03312
36,103,122501,03313
36,103,122502,03312
36,103,122602,03313
36,103,122603,03312
36,103,122604,03313
36,103,122605,03313
36,103,122704,03313
36,103,122705,03313
36,103,122706,03313
36,103,122707,03313
36,103,122801,03313
36,103,122802,03312
36,103,122901,03312
36,103,122902,03312
36,103,123001,03312
36,103,123002,03312
36,103,123101,03312
36,103,123102,03312
36,103,123201,03313
36,103,123203,03313
36,103,123204,03313
36,103,123303,03313
36,103,123304,03313
36,103,123401,03313
36,103,123403,03313
36,103,123404,03313
36,103,123500,03313
36,103,123600,03313
36,103,123701,03313
36,103,123703,03313
36,103,123704,03313
36,103,123801,03313
36,103,123802,03313
36,103,123900,03312
36,103,124001,03312
36,103,124002,03312
36,103,124101,03312
36,103,124102,03312
36,103,124200,03312
36,103,124301,03312
36,103,124302,03312
36,103,124401,03312
36,103,124402,03312
36,103,124500,03312
36,103,124601,03312
36,103,124602,03312
36,103,134702,03303
36,103,134703,03303
36,103,134704,03303
36,103,134902,03303
36,103,134906,03303
36,103,134907,03303
36,103,134908,03303
36,103,134909,03303
36,103,135002,03303
36,103,135003,03303
36,103,135004,03303
36,103,135005,03303
36,103,135101,03303
36,103,135102,03303
36,103,135103,03303
36,103,135104,03303
36,103,135201,03303
36,103,135205,03303
36,103,135208,03303
36,103,135209,03303
36,103,135303,03303
36,103,135305,03303
36,103,135306,03303
36,103,135401,03303
36,103,135402,03303
36,103,135403,03303
36,103,135500,03303
36,103,145601,03310
36,103,145602,03310
36,103,145603,03310
36,103,145604,03310
36,103,145605,03310
36,103,145701,03309
36,103,145702,03310
36,103,145703,03310
36,103,145705,03310
36,103,145706,03310
36,103,145803,03309
36,103,145804,03309
36,103,145807,03309
36,103,145808,03309
36,103,145809,03309
36,103,145810,03309
36,103,145901,03310
36,103,145903,03311
36,103,145904,03310
36,103,145905,03310
36,103,146001,03310
36,103,146002,03310
36,103,146004,03311
36,103,146005,03311
36,103,146102,03310
36,103,146103,03311
36,103,146105,03310
36,103,146106,03310
36,103,146201,03310
36,103,146202,03310
36,103,146203,03310
36,103,146204,03310
36,103,146205,03311
36,103,146206,03311
36,103,146300,03310
36,103,146402,03310
36,103,146403,03310
36,103,146404,03310
36,103,146500,03311
36,103,146607,03309
36,103,146608,03309
36,103,146611,03309
36,103,146612,03309
36,103,146613,03309
36,103,146614,03309
36,103,146616,03309
36,103,146617,03309
36,103,146618,03309
36,103,146619,03309
36,103,146620,03309
36,103,146703,03310
36,103,146704,03311
36,103,146705,03311
36,103,146706,03311
36,103,146800,03311
36,103,146901,03311
36,103,146902,03311
36,103,147001,03311
36,103,147003,03311
36,103,147004,03311
36,103,147100,03311
36,103,147201,03311
36,103,147202,03311
36,103,147301,03311
36,103,147302,03311
36,103,147401,03311
36,103,147402,03311
36,103,147502,03311
36,103,147503,03311
36,103,147504,03311
36,103,147505,03311
36,103,147601,03311
36,103,147602,03309
36,103,147701,03309
36,103,147702,03309
36,103,147802,03309
36,103,147803,03309
36,103,147804,03309
36,103,147901,03309
36,103,147902,03309
36,103,158001,03304
36,103,158009,03304
36,103,158010,03304
36,103,158011,03304
36,103,158012,03304
36,103,158013,03304
36,103,158014,03304
36,103,158015,03304
36,103,158016,03304
36,103,158017,03304
36,103,158102,03308
36,103,158103,03308
36,103,158107,03308
36,103,158108,03308
36,103,158111,03308
36,103,158112,03308
36,103,158114,03308
36,103,158116,03307
36,103,158117,03308
36,103,158118,03308
36,103,158119,03308
36,103,158120,03308
36,103,158205,03304
36,103,158206,03304
36,103,158207,03304
36,103,158208,03304
36,103,158209,03304
36,103,158304,03304
36,103,158306,03304
36,103,158309,03306
36,103,158310,03306
36,103,158315,03307
36,103,158317,03304
36,103,158318,03304
36,103,158319,03307
36,103,158320,03307
36,103,158322,03304
36,103,158324,03307
36,103,158325,03307
36,103,158326,03308
36,103,158327,03308
36,103,158328,03304
36,103,158329,03304
36,103,158401,03304
36,103,158402,03304
36,103,158403,03306
36,103,158407,03304
36,103,158408,03304
36,103,158409,03304
36,103,158410,03304
36,103,158411,03304
36,103,158412,03304
36,103,158502,03308
36,103,158505,03308
36,103,158506,03308
36,103,158509,03308
36,103,158510,03307
36,103,158511,03308
36,103,158512,03308
36,103,158513,03308
36,103,158514,03308
36,103,158604,03308
36,103,158605,03308
36,103,158606,03308
36,103,158607,03307
36,103,158608,03308
36,103,158609,03308
36,103,158705,03307
36,103,158707,03306
36,103,158708,03306
36,103,158709,03306
36,103,158710,03306
36,103,158711,03307
36,103,158712,03307
36,103,158713,03307
36,103,158714,03307
36,103,158715,03307
36,103,158802,03307
36,103,158803,03307
36,103,158805,03307
36,103,158806,03307
36,103,158901,03307
36,103,158902,03307
36,103,159000,03307
36,103,159103,03306
36,103,159106,03306
36,103,159107,03307
36,103,159108,03307
36,103,159109,03307
36,103,159110,03307
36,103,159111,03307
36,103,159112,03307
36,103,159201,03307
36,103,159203,03307
36,103,159204,03306
36,103,159300,03306
36,103,159406,03306
36,103,159407,03306
36,103,159408,03306
36,103,159410,03306
36,103,159411,03306
36,103,159413,03306
36,103,159414,03306
36,103,159415,03306
36,103,159416,03306
36,103,159509,03306
36,103,159510,03306
36,103,159511,03306
36,103,159512,03306
36,103,159513,03306
36,103,159514,03306
36,103,159515,03306
36,103,159516,03306
36,103,159517,03306
36,103,159518,03306
36,103,159602,03306
36,103,159603,03306
36,103,159604,03306
36,103,159700,03304
36,103,169701,03305
36,103,169703,03305
36,103,169705,03305
36,103,169706,03305
36,103,169800,03305
36,103,169903,03305
36,103,169904,03305
36,103,169905,03305
36,103,169906,03305
36,103,170003,03305
36,103,170004,03305
36,103,170005,03305
36,103,170006,03305
36,103,170101,03305
36,103,170203,03305
36,103,170204,03305
36,103,170205,03305
36,103,170206,03305
36,103,180300,03305
36,103,190402,03305
36,103,190403,03305
36,103,190404,03305
36,103,190405,03305
36,103,190502,03305
36,103,190503,03305
36,103,190504,03305
36,103,190603,03305
36,103,190604,03305
36,103,190605,03305
36,103,190606,03305
36,103,190706,03305
36,103,190708,03305
36,103,190709,03305
36,103,190710,03305
36,103,190711,03305
36,103,190712,03305
36,103,190713,03305
36,103,190714,03305
36,103,190801,03305
36,103,190802,03305
36,103,200901,03305
36,103,200903,03305
36,103,200904,03305
36,103,200905,03305
36,103,200906,03305
36,103,201005,03305
36,103,201006,03305
36,103,201007,03305
36,103,201008,03305
36,103,201009,03305
36,103,201010,03305
36,103,201200,03310
36,103,990100,03305
36,105,950100,02701
36,105,950201,02701
36,105,950202,02701
36,105,950300,02701
36,105,950400,02701
36,105,950500,02701
36,105,950600,02701
36,105,950701,02701
36,105,950702,02701
36,105,950801,02701
36,105,950802,02701
36,105,950900,02701
36,105,951000,02701
36,105,951100,02701
36,105,951201,02701
36,105,951202,02701
36,105,951301,02701
36,105,951302,02701
36,105,951500,02701
36,105,951600,02701
36,105,951701,02701
36,105,951702,02701
36,105,951801,02701
36,105,951802,02701
36,105,951900,02701
36,105,952000,02701
36,105,952100,02701
36,105,952200,02701
36,105,952300,02701
36,105,952400,02701
36,105,952500,02701
36,107,020101,02404
36,107,020102,02404
36,107,020200,02404
36,107,020300,02403
36,107,020401,02403
36,107,020402,02403
36,107,020500,02403
36,107,020600,02403
36,107,020701,02404
36,107,020702,02403
36,107,020703,02403
36,109,000100,02300
36,109,000201,02300
36,109,000202,02300
36,109,000300,02300
36,109,000400,02300
36,109,000500,02300
36,109,000600,02300
36,109,000700,02300
36,109,000800,02300
36,109,000900,02300
36,109,001000,02300
36,109,001100,02300
36,109,001200,02300
36,109,001301,02300
36,109,001302,02300
36,109,001400,02300
36,109,001500,02300
36,109,001600,02300
36,109,001700,02300
36,109,001800,02300
36,109,001901,02300
36,109,001902,02300
36,109,002000,02300
36,109,002100,02300
36,109,002200,02300
36,109,002300,02300
36,111,950100,02702
36,111,950200,02702
36,111,950300,02702
36,111,950400,02702
36,111,950500,02701
36,111,950600,02701
36,111,950900,02701
36,111,951000,02701
36,111,951100,02702
36,111,951200,02702
36,111,951300,02702
36,111,951400,02702
36,111,951500,02702
36,111,951600,02702
36,111,951700,02702
36,111,951800,02702
36,111,951900,02702
36,111,952000,02702
36,111,952100,02702
36,111,952200,02702
36,111,952300,02702
36,111,952400,02702
36,111,952500,02702
36,111,952600,02702
36,111,952700,02702
36,111,952800,02702
36,111,952901,02702
36,111,952902,02702
36,111,953000,02701
36,111,953300,02702
36,111,953400,02702
36,111,953500,02702
36,111,953600,02702
36,111,953700,02702
36,111,953800,02702
36,111,953900,02702
36,111,954000,02702
36,111,954100,02702
36,111,954200,02702
36,111,954401,02702
36,111,954402,02702
36,111,954500,02701
36,111,954600,02701
36,111,954700,02701
36,111,954800,02701
36,111,954900,02702
36,111,955001,02701
36,111,955002,02701
36,111,955300,02701
36,111,955400,02702
36,113,070100,00300
36,113,070200,00300
36,113,070300,00300
36,113,070400,00300
36,113,070500,00300
36,113,070602,00300
36,113,070603,00300
36,113,070604,00300
36,113,070701,00300
36,113,070702,00300
36,113,070801,00300
36,113,070802,00300
36,113,070900,00300
36,113,071000,00300
36,113,072001,00300
36,113,072002,00300
36,113,073000,00300
36,113,073500,00300
36,113,074000,00300
36,113,075001,00300
36,113,075002,00300
36,113,076000,00300
36,113,078000,00300
36,115,080100,00300
36,115,080200,00300
36,115,080301,00300
36,115,080302,00300
36,115,081001,00300
36,115,081002,00300
36,115,082001,00300
36,115,082002,00300
36,115,084001,00300
36,115,084002,00300
36,115,085000,00300
36,115,086000,00300
36,115,087000,00300
36,115,088001,00300
36,115,088002,00300
36,115,089000,00300
36,115,090000,00300
36,115,091000,00300
36,115,092000,00300
36,115,093000,00300
36,115,094000,00300
36,117,020103,00800
36,117,020104,00800
36,117,020105,00800
36,117,020106,00800
36,117,020201,00800
36,117,020202,00800
36,117,020302,00800
36,117,020303,00800
36,117,020401,00800
36,117,020402,00800
36,117,020500,00800
36,117,020601,00800
36,117,020602,00800
36,117,020700,00800
36,117,020800,00800
36,117,020900,00800
36,117,021000,00800
36,117,021100,00800
36,117,021200,00800
36,117,021400,00800
36,117,021501,00800
36,117,021502,00800
36,117,021600,00800
36,117,021700,00800
36,117,021800,00800
