Last Report Year,NTD ID,UZA,Legacy NTD ID,Agency Name,Agency Status,Reporter Type,Reporting Module,City,State,Census Year,UZA Name,UACE Code,UZA Area SQ Miles,UZA Population,2022 Status,Mode,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
2022,50379,#N/A,5R04-021,Becker County Transit,Active,Rural Reporter,Rural,Detroit Lakes,MN,2020,Minnesota Non-UZA,27,0,2336986,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,60873,0,71629,15703,178522,84031,0,92007
2022,50379,#N/A,5R04-021,Becker County Transit,Active,Rural Reporter,Rural,Detroit Lakes,MN,2020,Minnesota Non-UZA,27,0,2336986,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,21997,0,,,,,,
2022,50382,#N/A,5R05-041,Ashland Public Transit,Active,Rural Reporter,Rural,Ashland,OH,2020,Ohio Non-UZA,39,0,4126404,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,49672,67091,175362,0,0,110392,57067
2022,50383,#N/A,5R03-069,Van Buren Public Transit,Active,Rural Reporter,Rural,Bangor,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,416977,0,396218,224547,246414,0,0,104028
2022,50383,#N/A,5R03-069,Van Buren Public Transit,Active,Rural Reporter,Rural,Bangor,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
2022,50384,#N/A,5R04-038,Brown County Family Services,Active,Rural Reporter,Rural,,MN,2020,Minnesota Non-UZA,27,0,2336986,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,62228,68237,0,75081,77466,73000,0,4000
2022,50384,#N/A,5R04-038,Brown County Family Services,Active,Rural Reporter,Rural,,MN,2020,Minnesota Non-UZA,27,0,2336986,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,3284,3236,,,,,,
2022,50385,#N/A,5R01-047,Hancock County (HCPT (Hancock County Public Transportation)),Active,Rural Reporter,Rural,Carthage,IL,2020,Illinois Non-UZA,17,0,2638201,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,94931,104000,0,0,120339,0,0
2022,50386,#N/A,5R03-036,Houghton Motor Transit Line,Active,Rural Reporter,Rural,Houghton,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,118307,3317,69208,0,0,134830,85762,242015
2022,50386,#N/A,5R03-036,Houghton Motor Transit Line,Active,Rural Reporter,Rural,Houghton,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
2022,50387,#N/A,5R02-038,Union County Council on Aging ,Active,Rural Reporter,Rural,Liberty,IN,2020,Indiana Non-UZA,18,0,2718298,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,137178,51900,171224,107800,95139,0,0
2022,50388,#N/A,5R05-060,Marion Area Transit (MAT),Active,Rural Reporter,Rural,Marion,OH,2020,Ohio Non-UZA,39,0,4126404,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,151812,147818,247658,247015,37380,301592,0
2022,50389,#N/A,5R02-019,Orange County First Chance Center ,Active,Rural Reporter,Rural,Paoli,IN,2020,Indiana Non-UZA,18,0,2718298,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,137626,0,50916,40000,76350,76213,0,19617
2022,50390,#N/A,5R05-042,Ashtabula County Transportation System (ACTS),Active,Rural Reporter,Rural,Jefferson,OH,2020,Ohio Non-UZA,39,0,4126404,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,39798,56287,60516,186123,0,0,0
2022,50390,#N/A,5R05-042,Ashtabula County Transportation System (ACTS),Active,Rural Reporter,Rural,Jefferson,OH,2020,Ohio Non-UZA,39,0,4126404,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,,,,0,141013,145465,0,0
2022,50391,#N/A,5R06-014,City of Edgerton,Active,Rural Reporter,Rural,Edgerton,WI,2020,Wisconsin Non-UZA,55,0,2782206,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0
2022,50391,#N/A,5R06-014,City of Edgerton,Active,Rural Reporter,Rural,Edgerton,WI,2020,Wisconsin Non-UZA,55,0,2782206,Existing 2022,DT,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,
2022,50392,#N/A,5R02-024,YMCA of Vincennes ,Active,Rural Reporter,Rural,Vincennes,IN,2020,Indiana Non-UZA,18,0,2718298,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,191714,49245,0,105222,35708,0,0,0
2022,50392,#N/A,5R02-024,YMCA of Vincennes ,Active,Rural Reporter,Rural,Vincennes,IN,2020,Indiana Non-UZA,18,0,2718298,Existing 2022,OT,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
2022,50394,#N/A,5R04-058,Trailblazer Joint Powers Board,Active,Rural Reporter,Rural,Glencoe,MN,2020,Minnesota Non-UZA,27,0,2336986,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,1050848,290745,75794,157611,161825,678225,0,0
2022,50395,#N/A,5R03-030,Gladwin City/County Transit (GCCT),Active,Rural Reporter,Rural,Gladwin,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,175812,90912,33390,470202,434141,493125,52571,263089
2022,50396,#N/A,5R06-018,City of Jefferson,Active,Rural Reporter,Rural,Jefferson,WI,2020,Wisconsin Non-UZA,55,0,2782206,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,15964,0,0
2022,50396,#N/A,5R06-018,City of Jefferson,Active,Rural Reporter,Rural,Jefferson,WI,2020,Wisconsin Non-UZA,55,0,2782206,Existing 2022,DT,,,,,,,,,,,,,,,,,,,,,,,,0,0,31338,,,,,
2022,50397,#N/A,5R04-006,Hubbard County,Active,Rural Reporter,Rural,Park Rapids,MN,2020,Minnesota Non-UZA,27,0,2336986,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,51919,0,64675,9709,0,84806,0,0
2022,50397,#N/A,5R04-006,Hubbard County,Active,Rural Reporter,Rural,Park Rapids,MN,2020,Minnesota Non-UZA,27,0,2336986,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,17034,0,13247,0,0,0,0,0
2022,50398,#N/A,5R03-011,Belding-Dial-A-Ride,Active,Rural Reporter,Rural,Belding,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,146675,0,0
2022,50399,#N/A,5R02-004,Fayette County Council Agency on Aging and Aged,Active,Rural Reporter,Rural,Connersville,IN,2020,Indiana Non-UZA,18,0,2718298,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,197529,0,0,92469,72656,0,0,5089
2022,50400,#N/A,5R06-015,City of Fort Atkinson,Active,Rural Reporter,Rural,Fort Atkinson,WI,2020,Wisconsin Non-UZA,55,0,2782206,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,40321,0
2022,50400,#N/A,5R06-015,City of Fort Atkinson,Active,Rural Reporter,Rural,Fort Atkinson,WI,2020,Wisconsin Non-UZA,55,0,2782206,Existing 2022,DT,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,
2022,50401,#N/A,5R06-008,Bay Area Rural Transit Commission (BART),Active,Rural Reporter,Rural,Ashland,WI,2020,Wisconsin Non-UZA,55,0,2782206,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,5951,0,164815,0,82337,328946,448236,52009
2022,50403,#N/A,5R02-029,Wells County Council on Aging  (WOW),Active,Rural Reporter,Rural,Bluffton,IN,2020,Indiana Non-UZA,18,0,2718298,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,71834,73097,69972,25665,0,39045,0,0
2022,50404,#N/A,5R03-033,Greenville Transit,Active,Rural Reporter,Rural,Greenville,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,279602,2025,0,0,662826,224722,95404,0
2022,50405,#N/A,5R06-049,City of Wisconsin Rapids,Active,Rural Reporter,Rural,Wisconsin Rapids,WI,2020,Wisconsin Non-UZA,55,0,2782206,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,,66105,70573,37357,83272,0
2022,50405,#N/A,5R06-049,City of Wisconsin Rapids,Active,Rural Reporter,Rural,Wisconsin Rapids,WI,2020,Wisconsin Non-UZA,55,0,2782206,Existing 2022,DT,,,,,,,,,,,,,,,,,,,,,,,,70158,64713,69490,,,,,
2022,50406,#N/A,5R05-057,Lancaster Public Transit System (LPTS),Active,Rural Reporter,Rural,Lancaster,OH,2020,Ohio Non-UZA,39,0,4126404,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,108773,257977,319361,87001,0,0,110392,8366
2022,50406,#N/A,5R05-057,Lancaster Public Transit System (LPTS),Active,Rural Reporter,Rural,Lancaster,OH,2020,Ohio Non-UZA,39,0,4126404,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,152472,0,12038
2022,50407,#N/A,5R02-001,City of Bedford (TASC),Active,Rural Reporter,Rural,Bedford,IN,2020,Indiana Non-UZA,18,0,2718298,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,201192,54000,0,55323,0,0,0,3545
2022,50407,#N/A,5R02-001,City of Bedford (TASC),Active,Rural Reporter,Rural,Bedford,IN,2020,Indiana Non-UZA,18,0,2718298,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
2022,50408,#N/A,5R03-034,"Hancock, City of ",Active,Rural Reporter,Rural,Hancock,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,73331,74131,149985,76228,0,0
2022,50409,#N/A,5R06-013,Clintonville Transit Commission,Active,Rural Reporter,Rural,Clintonville,WI,2020,Wisconsin Non-UZA,55,0,2782206,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,36176,0,0
2022,50409,#N/A,5R06-013,Clintonville Transit Commission,Active,Rural Reporter,Rural,Clintonville,WI,2020,Wisconsin Non-UZA,55,0,2782206,Existing 2022,DT,,,,,,,,,,,,,,,,,,,,,,,,0,0,31338,,,,,
2022,50410,#N/A,5R05-051,Fayette County Transportation Program,Active,Rural Reporter,Rural,Washington Court House,OH,2020,Ohio Non-UZA,39,0,4126404,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,133158,124574,143873,41633,381268,0
2022,50410,#N/A,5R05-051,Fayette County Transportation Program,Active,Rural Reporter,Rural,Washington Court House,OH,2020,Ohio Non-UZA,39,0,4126404,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0
2022,50411,#N/A,5R01-060,Logan County,Active,Rural Reporter,Rural,Lincoln,IL,2020,Illinois Non-UZA,17,0,2638201,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,15490,111333,0,0,0,0,0
2022,50411,#N/A,5R01-060,Logan County,Active,Rural Reporter,Rural,Lincoln,IL,2020,Illinois Non-UZA,17,0,2638201,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
2022,50412,#N/A,5R01-007,City of Freeport,Active,Rural Reporter,Rural,Freeport,IL,2020,Illinois Non-UZA,17,0,2638201,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,109416,212985,298530,0,0
2022,50413,#N/A,5R03-010,Bay Area Transportation Authority (BATA),Active,Rural Reporter,Rural,Traverse City,MI,2020,"Traverse City--Garfield, MI",88300,52.42,56890,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,260195,512693,500932,187125,394335,2326960,260242,679240
2022,50413,#N/A,5R03-010,Bay Area Transportation Authority (BATA),Active,Rural Reporter,Rural,Traverse City,MI,2020,"Traverse City--Garfield, MI",88300,52.42,56890,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,458133,0,0,0,0
2022,50414,#N/A,5R01-028,West Central Mass Transit District (WCMTD),Active,Rural Reporter,Rural,Jacksonville,IL,2020,Illinois Non-UZA,17,0,2638201,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,163364,56755,38176,38034,170456,337269,120494,0
2022,50415,#N/A,5R05-053,Greenville Transit System,Active,Rural Reporter,Rural,Greenville,OH,2020,Ohio Non-UZA,39,0,4126404,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,6822,136030,117841,120343,74355,3600,13500,0
2022,50416,#N/A,5R03-051,Mecosta Osceola Transit Authority (MOTA),Active,Rural Reporter,Rural,Big Rapids,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,272724,0,0,157923,0,153371,0,105675
2015,50417,#N/A,5R04-057,Renville County ,Inactive,Rural Reporter,,,MN,2010,Minnesota Non-UZA,27,0,2336986,Pre 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,82530,,,,,,,
2015,50417,#N/A,5R04-057,Renville County ,Inactive,Rural Reporter,,,MN,2010,Minnesota Non-UZA,27,0,2336986,Pre 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2022,50418,#N/A,5R06-062,City of Tomah,Active,Rural Reporter,Rural,Tomah,WI,2020,Wisconsin Non-UZA,55,0,2782206,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,36176,80641,0
2022,50418,#N/A,5R06-062,City of Tomah,Active,Rural Reporter,Rural,Tomah,WI,2020,Wisconsin Non-UZA,55,0,2782206,Existing 2022,DT,,,,,,,,,,,,,,,,,,,,,,,,32114,30990,62675,,,,,
2022,50420,#N/A,5R01-024,Tazewell County,Active,Rural Reporter,Rural,Pekin,IL,2020,Illinois Non-UZA,17,0,2638201,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,109436,0,116334,0,0,0,0
2022,50421,#N/A,5R05-064,Morgan County Transit,Active,Rural Reporter,Rural,Mcconnelsville,OH,2020,Ohio Non-UZA,39,0,4126404,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,97287,211426,79596,69783,293769,178518,335428,0
2022,50422,#N/A,5R02-021,Noble County Council on Aging  (NTS),Active,Rural Reporter,Rural,Albion,IN,2020,Indiana Non-UZA,18,0,2718298,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,162607,54086,35500,138189,71316,89276,0,17803
2022,50424,#N/A,5R05-058,Transportation for Logan County (TLC),Active,Rural Reporter,Rural,Bellefontaine,OH,2020,Ohio Non-UZA,39,0,4126404,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,39798,213979,106057,0,449621,266309,0
2022,50425,#N/A,5R01-017,Piatt County,Active,Rural Reporter,Rural,Monticello,IL,2020,Illinois Non-UZA,17,0,2638201,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,416134,425158,36431,8329,4135,9362,46602,33774
2022,50427,#N/A,5R03-049,Marquette County Transit Authority (MARQ-TRAN),Active,Rural Reporter,Rural,Marquette ,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,170732,61056,0,10639,2566748,0,537017
2022,50427,#N/A,5R03-049,Marquette County Transit Authority (MARQ-TRAN),Active,Rural Reporter,Rural,Marquette ,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,0,183167,0,0,0,0,0
2022,50428,#N/A,5R04-033,SEMCAC (SEMCAC),Active,Rural Reporter,Rural,Rushford,MN,2020,Minnesota Non-UZA,27,0,2336986,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,381441,74693,0,311018,135484,0,7791,0
2022,50428,#N/A,5R04-033,SEMCAC (SEMCAC),Active,Rural Reporter,Rural,Rushford,MN,2020,Minnesota Non-UZA,27,0,2336986,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,1338,0,,,,,,
2022,50429,#N/A,5R05-047,Chillicothe Transit System,Active,Rural Reporter,Rural,Chillicothe,OH,2020,Ohio Non-UZA,39,0,4126404,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,98892,203556,331313,0,276016,0,0
2022,50429,#N/A,5R05-047,Chillicothe Transit System,Active,Rural Reporter,Rural,Chillicothe,OH,2020,Ohio Non-UZA,39,0,4126404,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,98892,0,117220,0,0,157662,0
2022,50430,#N/A,5R04-005,"Fosston, City of",Active,Rural Reporter,Rural,Fosston,MN,2020,Minnesota Non-UZA,27,0,2336986,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,83721,0,0
2022,50431,#N/A,5R06-030,City of Platteville,Active,Rural Reporter,Rural,Platteville,WI,2020,Wisconsin Non-UZA,55,0,2782206,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,70574,37357,0,0
2022,50431,#N/A,5R06-030,City of Platteville,Active,Rural Reporter,Rural,Platteville,WI,2020,Wisconsin Non-UZA,55,0,2782206,Existing 2022,DT,,,,,,,,,,,,,,,,,,,,,,,,36750,0,32888,,,,,
2022,50431,#N/A,5R06-030,City of Platteville,Active,Rural Reporter,Rural,Platteville,WI,2020,Wisconsin Non-UZA,55,0,2782206,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,90578,0,97621
2022,50432,#N/A,5R06-073,County of Kenosha,Active,Rural Reporter,Rural,Kenosha,WI,2020,"Round Lake Beach--McHenry--Grayslake, IL--WI",76474,127.61,261835,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,116090,0
2022,50432,#N/A,5R06-073,County of Kenosha,Active,Rural Reporter,Rural,Kenosha,WI,2020,"Round Lake Beach--McHenry--Grayslake, IL--WI",76474,127.61,261835,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,
2022,50433,#N/A,5R05-070,Transportation Resources For Independent People of Sandusky (TRIPS) (TRIPS),Active,Rural Reporter,Rural,Fremont,OH,2020,Ohio Non-UZA,39,0,4126404,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,1450,170525,366426,0,79120,57088,2028,0
2022,50433,#N/A,5R05-070,Transportation Resources For Independent People of Sandusky (TRIPS) (TRIPS),Active,Rural Reporter,Rural,Fremont,OH,2020,Ohio Non-UZA,39,0,4126404,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
2022,50434,#N/A,5R05-067,Pickaway Area Rural Transit (PICCA),Active,Rural Reporter,Rural,Circleville,OH,2020,Ohio Non-UZA,39,0,4126404,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,49179,178074,98351,0,99174,110646,0
2022,50434,#N/A,5R05-067,Pickaway Area Rural Transit (PICCA),Active,Rural Reporter,Rural,Circleville,OH,2020,Ohio Non-UZA,39,0,4126404,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
2022,50435,#N/A,5R06-020,City of Lake Mills,Active,Rural Reporter,Rural,Lake Mills,WI,2020,Wisconsin Non-UZA,55,0,2782206,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,,31651,0,0,0,0
2022,50435,#N/A,5R06-020,City of Lake Mills,Active,Rural Reporter,Rural,Lake Mills,WI,2020,Wisconsin Non-UZA,55,0,2782206,Existing 2022,DT,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,
2022,50436,#N/A,5R03-066,St. Joseph County Transportation Authority,Active,Rural Reporter,Rural,Three Rivers,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,118136,0,259542,31530,625540,63200
2022,50436,#N/A,5R03-066,St. Joseph County Transportation Authority,Active,Rural Reporter,Rural,Three Rivers,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
2022,50437,#N/A,5R03-014,Big Rapids Dial-A-Ride,Active,Rural Reporter,Rural,Big Rapids,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,259338,385095,79960,0
2022,50437,#N/A,5R03-014,Big Rapids Dial-A-Ride,Active,Rural Reporter,Rural,Big Rapids,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,146156
2022,50438,#N/A,5R05-059,Logan Transit System,Active,Rural Reporter,Rural,Glouster,OH,2020,Ohio Non-UZA,39,0,4126404,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,72506,54776,112941,30596,31256,0,59172
2022,50440,#N/A,5R05-072,Seneca-Crawford Area Transportation (SCAT),Active,Rural Reporter,Rural,Tiffin,OH,2020,Ohio Non-UZA,39,0,4126404,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,55497,149286,297998,173094,0,421245,0
2022,50440,#N/A,5R05-072,Seneca-Crawford Area Transportation (SCAT),Active,Rural Reporter,Rural,Tiffin,OH,2020,Ohio Non-UZA,39,0,4126404,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
2022,50441,#N/A,5R02-030,Living Wells in Wabash County Council on Aging ,Active,Rural Reporter,Rural,Wabash,IN,2020,Indiana Non-UZA,18,0,2718298,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,127643,0,0,0,90099,94492,0,32845
2022,50441,#N/A,5R02-030,Living Wells in Wabash County Council on Aging ,Active,Rural Reporter,Rural,Wabash,IN,2020,Indiana Non-UZA,18,0,2718298,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
2022,50442,#N/A,5R06-076,County of La Crosse,Active,Rural Reporter,Rural,La Crosse,WI,2020,Wisconsin Non-UZA,55,0,2782206,Existing 2022,DT,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,
2022,50442,#N/A,5R06-076,County of La Crosse,Active,Rural Reporter,Rural,La Crosse,WI,2020,Wisconsin Non-UZA,55,0,2782206,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,197098,0,12692
2022,50444,#N/A,5R02-028,White County Council on Aging ,Active,Rural Reporter,Rural,Monticello,IN,2020,Indiana Non-UZA,18,0,2718298,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,71971,0,0,74324,0,0,0,0
2022,50446,#N/A,5R04-020,Wadena County Social Services,Active,Rural Reporter,Rural,Wadena,MN,2020,Minnesota Non-UZA,27,0,2336986,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,16591,132858,160559,80376,84012,0,90938
2022,50446,#N/A,5R04-020,Wadena County Social Services,Active,Rural Reporter,Rural,Wadena,MN,2020,Minnesota Non-UZA,27,0,2336986,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,24,25627,0,0,0,,
2022,50447,#N/A,5R01-004,Coles County,Active,Rural Reporter,Rural,Charleston,IL,2020,Illinois Non-UZA,17,0,2638201,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,102197,59308,148296,0,0,0,35960,0
2022,50447,#N/A,5R01-004,Coles County,Active,Rural Reporter,Rural,Charleston,IL,2020,Illinois Non-UZA,17,0,2638201,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0
2022,50448,#N/A,5R04-047,Watonwan County (TMT),Active,Rural Reporter,Rural,Saint James,MN,2020,Minnesota Non-UZA,27,0,2336986,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,41426,0,67341,68733,0,80611,0,0
2022,50448,#N/A,5R04-047,Watonwan County (TMT),Active,Rural Reporter,Rural,Saint James,MN,2020,Minnesota Non-UZA,27,0,2336986,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,19740,0,,,,,,
2015,50449,#N/A,5R06-058,County of Sauk ,Inactive,Rural Reporter,,,WI,2010,Wisconsin Non-UZA,55,0,2782206,Pre 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2022,50450,#N/A,5R04-030,"Cedar Valley Services, Inc.",Active,Rural Reporter,Rural,Austin,MN,2020,Minnesota Non-UZA,27,0,2336986,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,130901,143791,212251,580327,271071,99563,0,1903299
2022,50450,#N/A,5R04-030,"Cedar Valley Services, Inc.",Active,Rural Reporter,Rural,Austin,MN,2020,Minnesota Non-UZA,27,0,2336986,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,137283,108696,161172,0,0,0,0,0
2017,50451,#N/A,5R04-022,"Benson, City of ",Inactive,Rural Reporter,,Benson,MN,2010,Minnesota Non-UZA,27,0,2336986,Pre 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,64277,0,,,,,
2022,50452,#N/A,5R03-007,Antrim County Transportation (ACT),Active,Rural Reporter,Rural,Bellaire,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,58471,3812,98715,109642,10514,66725,772508,16163
2022,50453,#N/A,5R03-022,Clare County Transit  (CCTC),Active,Rural Reporter,Rural,Harrison,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,79308,206940,412395,76380,272230,191538,0,0
2022,50454,#N/A,5R02-023,Miami County YMCA ,Active,Rural Reporter,Rural,Peru,IN,2020,Indiana Non-UZA,18,0,2718298,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,35999,56452,34986,58544,128570,74018,0,97713
2022,50455,#N/A,5R03-031,Gogebic County Transit (GCT),Active,Rural Reporter,Rural,Ironwood,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,63770,139768,0,0,79967,77985,121595,77185
2022,50456,#N/A,5R03-003,Allegan County Transportation Services,Active,Rural Reporter,Rural,Allegan,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,437120,137254,186582,91042,287385,512576,69975,68019
2022,50457,#N/A,5R03-072,Benzie Transportation Authority,Active,Rural Reporter,Rural,Honor,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,113990,178713,186863,296553,275616,171887,244373,87398
2022,50457,#N/A,5R03-072,Benzie Transportation Authority,Active,Rural Reporter,Rural,Honor,MI,2020,Michigan Non-UZA,26,0,3418966,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,
2022,50458,#N/A,5R01-050,Whiteside County (WCSC (Whiteside County Senior Center)),Active,Rural Reporter,Rural,Morrison,IL,2020,Illinois Non-UZA,17,0,2638201,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,114831,0,0,0
